backend,benchmark_name,completed_at,duration_ms,experiment_group,game,invalid_moves,invalid_players,metrics_context,model,moves,nash_distance,oracle_accuracy_pct,oracle_average_value_gap,oracle_blunders,oracle_perfect_moves,outcome,players,prompt_family,prompt_family_id,prompt_version,record_type,run_id,scores,seed,started_at,trial,trial_id,variant_name,winner
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:35Z,0,internal_ai_tournament,blotto,,"[""Parallel Team (F16+F16+Q4)"", ""Parallel Team (Q4+Q4+F16)""]","{""equilibrium_allocation"": [45, 13, 42], ""invalid_actions"": {""Parallel Team (F16+F16+Q4)"": ""allocation_not_list"", ""Parallel Team (Q4+Q4+F16)"": ""allocation_not_list""}, ""nash_distance"": {}, ""points"": [38, 11, 36], ""scores"": null}",qwen2_5_7b_quantization_subset,"{""Parallel Team (F16+F16+Q4)"": [0, 0, 0], ""Parallel Team (Q4+Q4+F16)"": [0, 0, 0]}","{""Parallel Team (F16+F16+Q4)"": null, ""Parallel Team (Q4+Q4+F16)"": null}",,,,,,"[""Parallel Team (F16+F16+Q4)"", ""Parallel Team (Q4+Q4+F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215734_032b2a0_dirty,"{""Parallel Team (F16+F16+Q4)"": 0, ""Parallel Team (Q4+Q4+F16)"": 0}",2672478768,2026-04-11T01:57:35Z,1,run_20260410_215734_032b2a0_dirty::internal_ai_tournament::blotto::1::2672478768,discrete_blotto_v1,TIE
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:35Z,0,internal_ai_tournament,connect4,"[{""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}]",,"{""invalid_actions"": [], ""turn_count"": 32, ""valid_columns"": [0, 2, 3, 5, 6]}",qwen2_5_7b_quantization_subset,,,,,,,,"[""Parallel Team (F16+F16+Q4)"", ""Parallel Team (Q4+Q4+F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215734_032b2a0_dirty,,255492386,2026-04-11T01:57:35Z,1,run_20260410_215734_032b2a0_dirty::internal_ai_tournament::connect4::1::255492386,gravity_grid_standard_v1,Parallel Team (Q4+Q4+F16)
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:35Z,0,internal_ai_tournament,blotto,,"[""Parallel Team (F16+F16+Q4)"", ""Hierarchical Team (Q4->Q8->F16)""]","{""equilibrium_allocation"": [22, 48, 30], ""invalid_actions"": {""Hierarchical Team (Q4->Q8->F16)"": ""allocation_not_list"", ""Parallel Team (F16+F16+Q4)"": ""allocation_not_list""}, ""nash_distance"": {}, ""points"": [21, 46, 29], ""scores"": null}",qwen2_5_7b_quantization_subset,"{""Hierarchical Team (Q4->Q8->F16)"": [0, 0, 0], ""Parallel Team (F16+F16+Q4)"": [0, 0, 0]}","{""Hierarchical Team (Q4->Q8->F16)"": null, ""Parallel Team (F16+F16+Q4)"": null}",,,,,,"[""Parallel Team (F16+F16+Q4)"", ""Hierarchical Team (Q4->Q8->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215734_032b2a0_dirty,"{""Hierarchical Team (Q4->Q8->F16)"": 0, ""Parallel Team (F16+F16+Q4)"": 0}",2731381236,2026-04-11T01:57:35Z,1,run_20260410_215734_032b2a0_dirty::internal_ai_tournament::blotto::1::2731381236,discrete_blotto_v1,TIE
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:35Z,0,internal_ai_tournament,connect4,"[{""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q8->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q8->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q8->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q8->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q8->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q8->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q8->F16)""}]",,"{""invalid_actions"": [], ""turn_count"": 14, ""valid_columns"": [0, 1, 2, 3, 4, 5, 6]}",qwen2_5_7b_quantization_subset,,,,,,,,"[""Parallel Team (F16+F16+Q4)"", ""Hierarchical Team (Q4->Q8->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215734_032b2a0_dirty,,3646194451,2026-04-11T01:57:35Z,1,run_20260410_215734_032b2a0_dirty::internal_ai_tournament::connect4::1::3646194451,gravity_grid_standard_v1,Hierarchical Team (Q4->Q8->F16)
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:35Z,0,internal_ai_tournament,blotto,,"[""Parallel Team (F16+F16+Q4)"", ""Hierarchical Team (Q4->F16->F16)""]","{""equilibrium_allocation"": [49, 37, 14], ""invalid_actions"": {""Hierarchical Team (Q4->F16->F16)"": ""allocation_not_list"", ""Parallel Team (F16+F16+Q4)"": ""allocation_not_list""}, ""nash_distance"": {}, ""points"": [50, 38, 14], ""scores"": null}",qwen2_5_7b_quantization_subset,"{""Hierarchical Team (Q4->F16->F16)"": [0, 0, 0], ""Parallel Team (F16+F16+Q4)"": [0, 0, 0]}","{""Hierarchical Team (Q4->F16->F16)"": null, ""Parallel Team (F16+F16+Q4)"": null}",,,,,,"[""Parallel Team (F16+F16+Q4)"", ""Hierarchical Team (Q4->F16->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215734_032b2a0_dirty,"{""Hierarchical Team (Q4->F16->F16)"": 0, ""Parallel Team (F16+F16+Q4)"": 0}",2063053310,2026-04-11T01:57:35Z,1,run_20260410_215734_032b2a0_dirty::internal_ai_tournament::blotto::1::2063053310,discrete_blotto_v1,TIE
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:36Z,1000,internal_ai_tournament,connect4,"[{""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->F16->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->F16->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->F16->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->F16->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->F16->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->F16->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->F16->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->F16->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->F16->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->F16->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}]",,"{""invalid_actions"": [], ""turn_count"": 21, ""valid_columns"": [0, 2, 3, 4, 5, 6]}",qwen2_5_7b_quantization_subset,,,,,,,,"[""Parallel Team (F16+F16+Q4)"", ""Hierarchical Team (Q4->F16->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215734_032b2a0_dirty,,3017552838,2026-04-11T01:57:35Z,1,run_20260410_215734_032b2a0_dirty::internal_ai_tournament::connect4::1::3017552838,gravity_grid_standard_v1,Parallel Team (F16+F16+Q4)
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:36Z,0,internal_ai_tournament,blotto,,"[""Parallel Team (F16+F16+Q4)"", ""Hierarchical Team (Q4->Q4->F16)""]","{""equilibrium_allocation"": [43, 43, 14], ""invalid_actions"": {""Hierarchical Team (Q4->Q4->F16)"": ""allocation_not_list"", ""Parallel Team (F16+F16+Q4)"": ""allocation_not_list""}, ""nash_distance"": {}, ""points"": [45, 45, 14], ""scores"": null}",qwen2_5_7b_quantization_subset,"{""Hierarchical Team (Q4->Q4->F16)"": [0, 0, 0], ""Parallel Team (F16+F16+Q4)"": [0, 0, 0]}","{""Hierarchical Team (Q4->Q4->F16)"": null, ""Parallel Team (F16+F16+Q4)"": null}",,,,,,"[""Parallel Team (F16+F16+Q4)"", ""Hierarchical Team (Q4->Q4->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215734_032b2a0_dirty,"{""Hierarchical Team (Q4->Q4->F16)"": 0, ""Parallel Team (F16+F16+Q4)"": 0}",2207855158,2026-04-11T01:57:36Z,1,run_20260410_215734_032b2a0_dirty::internal_ai_tournament::blotto::1::2207855158,discrete_blotto_v1,TIE
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:36Z,0,internal_ai_tournament,connect4,"[{""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (F16+F16+Q4)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}]",,"{""invalid_actions"": [], ""turn_count"": 26, ""valid_columns"": [0, 2, 3, 4, 5]}",qwen2_5_7b_quantization_subset,,,,,,,,"[""Parallel Team (F16+F16+Q4)"", ""Hierarchical Team (Q4->Q4->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215734_032b2a0_dirty,,1305200981,2026-04-11T01:57:36Z,1,run_20260410_215734_032b2a0_dirty::internal_ai_tournament::connect4::1::1305200981,gravity_grid_standard_v1,Hierarchical Team (Q4->Q4->F16)
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:36Z,0,internal_ai_tournament,blotto,,"[""Parallel Team (Q4+Q4+F16)"", ""Hierarchical Team (Q4->Q8->F16)""]","{""equilibrium_allocation"": [24, 30, 46], ""invalid_actions"": {""Hierarchical Team (Q4->Q8->F16)"": ""allocation_not_list"", ""Parallel Team (Q4+Q4+F16)"": ""allocation_not_list""}, ""nash_distance"": {}, ""points"": [14, 18, 27], ""scores"": null}",qwen2_5_7b_quantization_subset,"{""Hierarchical Team (Q4->Q8->F16)"": [0, 0, 0], ""Parallel Team (Q4+Q4+F16)"": [0, 0, 0]}","{""Hierarchical Team (Q4->Q8->F16)"": null, ""Parallel Team (Q4+Q4+F16)"": null}",,,,,,"[""Parallel Team (Q4+Q4+F16)"", ""Hierarchical Team (Q4->Q8->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215734_032b2a0_dirty,"{""Hierarchical Team (Q4->Q8->F16)"": 0, ""Parallel Team (Q4+Q4+F16)"": 0}",12845695,2026-04-11T01:57:36Z,1,run_20260410_215734_032b2a0_dirty::internal_ai_tournament::blotto::1::12845695,discrete_blotto_v1,TIE
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:36Z,0,internal_ai_tournament,connect4,"[{""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q8->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q8->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q8->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q8->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q8->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q8->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q8->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q8->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q8->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q8->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q8->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q8->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q8->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}]",,"{""invalid_actions"": [], ""turn_count"": 27, ""valid_columns"": [0, 1, 2, 3, 4, 6]}",qwen2_5_7b_quantization_subset,,,,,,,,"[""Parallel Team (Q4+Q4+F16)"", ""Hierarchical Team (Q4->Q8->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215734_032b2a0_dirty,,23609372,2026-04-11T01:57:36Z,1,run_20260410_215734_032b2a0_dirty::internal_ai_tournament::connect4::1::23609372,gravity_grid_standard_v1,Parallel Team (Q4+Q4+F16)
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:36Z,0,internal_ai_tournament,blotto,,"[""Parallel Team (Q4+Q4+F16)"", ""Hierarchical Team (Q4->F16->F16)""]","{""equilibrium_allocation"": [35, 47, 18], ""invalid_actions"": {""Hierarchical Team (Q4->F16->F16)"": ""allocation_not_list"", ""Parallel Team (Q4+Q4+F16)"": ""allocation_not_list""}, ""nash_distance"": {}, ""points"": [32, 44, 17], ""scores"": null}",qwen2_5_7b_quantization_subset,"{""Hierarchical Team (Q4->F16->F16)"": [0, 0, 0], ""Parallel Team (Q4+Q4+F16)"": [0, 0, 0]}","{""Hierarchical Team (Q4->F16->F16)"": null, ""Parallel Team (Q4+Q4+F16)"": null}",,,,,,"[""Parallel Team (Q4+Q4+F16)"", ""Hierarchical Team (Q4->F16->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215734_032b2a0_dirty,"{""Hierarchical Team (Q4->F16->F16)"": 0, ""Parallel Team (Q4+Q4+F16)"": 0}",2344184928,2026-04-11T01:57:36Z,1,run_20260410_215734_032b2a0_dirty::internal_ai_tournament::blotto::1::2344184928,discrete_blotto_v1,TIE
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:36Z,0,internal_ai_tournament,connect4,"[{""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->F16->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->F16->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->F16->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->F16->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->F16->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->F16->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}]",,"{""invalid_actions"": [], ""turn_count"": 13, ""valid_columns"": [0, 1, 2, 3, 4, 5, 6]}",qwen2_5_7b_quantization_subset,,,,,,,,"[""Parallel Team (Q4+Q4+F16)"", ""Hierarchical Team (Q4->F16->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215734_032b2a0_dirty,,4197561423,2026-04-11T01:57:36Z,1,run_20260410_215734_032b2a0_dirty::internal_ai_tournament::connect4::1::4197561423,gravity_grid_standard_v1,Parallel Team (Q4+Q4+F16)
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:36Z,0,internal_ai_tournament,blotto,,"[""Parallel Team (Q4+Q4+F16)"", ""Hierarchical Team (Q4->Q4->F16)""]","{""equilibrium_allocation"": [30, 24, 46], ""invalid_actions"": {""Hierarchical Team (Q4->Q4->F16)"": ""allocation_not_list"", ""Parallel Team (Q4+Q4+F16)"": ""allocation_not_list""}, ""nash_distance"": {}, ""points"": [27, 21, 41], ""scores"": null}",qwen2_5_7b_quantization_subset,"{""Hierarchical Team (Q4->Q4->F16)"": [0, 0, 0], ""Parallel Team (Q4+Q4+F16)"": [0, 0, 0]}","{""Hierarchical Team (Q4->Q4->F16)"": null, ""Parallel Team (Q4+Q4+F16)"": null}",,,,,,"[""Parallel Team (Q4+Q4+F16)"", ""Hierarchical Team (Q4->Q4->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215734_032b2a0_dirty,"{""Hierarchical Team (Q4->Q4->F16)"": 0, ""Parallel Team (Q4+Q4+F16)"": 0}",101751939,2026-04-11T01:57:36Z,1,run_20260410_215734_032b2a0_dirty::internal_ai_tournament::blotto::1::101751939,discrete_blotto_v1,TIE
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:36Z,0,internal_ai_tournament,connect4,"[{""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}, {""attempted_move"": null, ""player"": ""Hierarchical Team (Q4->Q4->F16)""}, {""attempted_move"": null, ""player"": ""Parallel Team (Q4+Q4+F16)""}]",,"{""invalid_actions"": [], ""turn_count"": 21, ""valid_columns"": [0, 1, 2, 3, 4, 5, 6]}",qwen2_5_7b_quantization_subset,,,,,,,,"[""Parallel Team (Q4+Q4+F16)"", ""Hierarchical Team (Q4->Q4->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215734_032b2a0_dirty,,1910778324,2026-04-11T01:57:36Z,1,run_20260410_215734_032b2a0_dirty::internal_ai_tournament::connect4::1::1910778324,gravity_grid_standard_v1,Parallel Team (Q4+Q4+F16)
ollama,multi_agent_llm_game_benchmark_quantization_subset,2026-04-11T01:57:36Z,0,internal_ai_tournament,blotto,,"[""Hierarchical Team (Q4->Q8->F16)"", ""Hierarchical Team (Q4->F16->F16)""]","{""equilibrium_allocation"": [49, 15, 36], ""invalid_actions"": {""Hierarchical Team (Q4->F16->F16)"": ""allocation_not_list"", ""Hierarchical Team (Q4->Q8->F16)"": ""allocation_not_list""}, ""nash_distance"": {}, ""points"": [40, 12, 29], ""scores"": null}",qwen2_5_7b_quantization_subset,"{""Hierarchical Team (Q4->F16->F16)"": [0, 0, 0], ""Hierarchical Team (Q4->Q8->F16)"": [0, 0, 0]}","{""Hierarchical Team (Q4->F16->F16)"": null, ""Hierarchical Team (Q4->Q8->F16)"": null}",,,,,,"[""Hierarchical Team (Q4->Q8->F16)"", ""Hierarchical Team (Q4->F16->F16)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215734_032b2a0_dirty,"{""Hierarchical Team (Q4->F16->F16)"": 0, ""Hierarchical Team (Q4->Q8->F16)"": 0}",442593161,2026-04-11T01:57:36Z,1,run_20260410_215734_032b2a0_dirty::internal_ai_tournament::blotto::1::442593161,discrete_blotto_v1,TIE
