backend,benchmark_name,completed_at,duration_ms,experiment_group,game,invalid_moves,invalid_players,metrics_context,model,moves,nash_distance,oracle_accuracy_pct,oracle_average_value_gap,oracle_blunders,oracle_perfect_moves,outcome,players,prompt_family,prompt_family_id,prompt_version,record_type,run_id,scores,seed,started_at,trial,trial_id,variant_name,winner
ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T02:21:51Z,25000,internal_ai_tournament,blotto,,[],"{""equilibrium_allocation"": [21, 26, 53], ""invalid_actions"": {}, ""nash_distance"": {""Parallel Team (High+High+Low)"": {""equilibrium_allocation"": [21, 26, 53], ""l1_distance"": 26, ""normalized_l1_distance"": 0.13}, ""Parallel Team (Low+Low+High)"": {""equilibrium_allocation"": [21, 26, 53], ""l1_distance"": 28, ""normalized_l1_distance"": 0.14}}, ""points"": [16, 20, 41], ""scores"": [41, 36]}",qwen2_5_param_count_subset,"{""Parallel Team (High+High+Low)"": [19, 15, 66], ""Parallel Team (Low+Low+High)"": [31, 30, 39]}","{""Parallel Team (High+High+Low)"": {""equilibrium_allocation"": [21, 26, 53], ""l1_distance"": 26, ""normalized_l1_distance"": 0.13}, ""Parallel Team (Low+Low+High)"": {""equilibrium_allocation"": [21, 26, 53], ""l1_distance"": 28, ""normalized_l1_distance"": 0.14}}",,,,,,"[""Parallel Team (High+High+Low)"", ""Parallel Team (Low+Low+High)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215833_032b2a0_dirty,"{""Parallel Team (High+High+Low)"": 41, ""Parallel Team (Low+Low+High)"": 36}",3538272916,2026-04-11T02:21:26Z,1,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::blotto::1::3538272916,discrete_blotto_v1,Parallel Team (High+High+Low)
ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T02:25:04Z,193000,internal_ai_tournament,connect4,[],,"{""invalid_actions"": [], ""turn_count"": 25, ""valid_columns"": [0, 1, 5, 6]}",qwen2_5_param_count_subset,,,,,,,,"[""Parallel Team (High+High+Low)"", ""Parallel Team (Low+Low+High)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215833_032b2a0_dirty,,3247013589,2026-04-11T02:21:51Z,1,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::connect4::1::3247013589,gravity_grid_standard_v1,Parallel Team (High+High+Low)
ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T02:25:32Z,28000,internal_ai_tournament,blotto,,[],"{""equilibrium_allocation"": [35, 53, 12], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team (Low->Med->High)"": {""equilibrium_allocation"": [35, 53, 12], ""l1_distance"": 18, ""normalized_l1_distance"": 0.09}, ""Parallel Team (High+High+Low)"": {""equilibrium_allocation"": [35, 53, 12], ""l1_distance"": 10, ""normalized_l1_distance"": 0.05}}, ""points"": [31, 48, 11], ""scores"": [79, 11]}",qwen2_5_param_count_subset,"{""Hierarchical Team (Low->Med->High)"": [32, 47, 21], ""Parallel Team (High+High+Low)"": [40, 50, 10]}","{""Hierarchical Team (Low->Med->High)"": {""equilibrium_allocation"": [35, 53, 12], ""l1_distance"": 18, ""normalized_l1_distance"": 0.09}, ""Parallel Team (High+High+Low)"": {""equilibrium_allocation"": [35, 53, 12], ""l1_distance"": 10, ""normalized_l1_distance"": 0.05}}",,,,,,"[""Parallel Team (High+High+Low)"", ""Hierarchical Team (Low->Med->High)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215833_032b2a0_dirty,"{""Hierarchical Team (Low->Med->High)"": 11, ""Parallel Team (High+High+Low)"": 79}",577246562,2026-04-11T02:25:04Z,1,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::blotto::1::577246562,discrete_blotto_v1,Parallel Team (High+High+Low)
ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T02:30:03Z,271000,internal_ai_tournament,connect4,[],,"{""invalid_actions"": [], ""turn_count"": 21, ""valid_columns"": [0, 1, 2, 6]}",qwen2_5_param_count_subset,,,,,,,,"[""Parallel Team (High+High+Low)"", ""Hierarchical Team (Low->Med->High)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215833_032b2a0_dirty,,1619432630,2026-04-11T02:25:32Z,1,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::connect4::1::1619432630,gravity_grid_standard_v1,Parallel Team (High+High+Low)
ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T02:30:33Z,30000,internal_ai_tournament,blotto,,[],"{""equilibrium_allocation"": [30, 45, 25], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team (Low->High->High)"": {""equilibrium_allocation"": [30, 45, 25], ""l1_distance"": 6, ""normalized_l1_distance"": 0.03}, ""Parallel Team (High+High+Low)"": {""equilibrium_allocation"": [30, 45, 25], ""l1_distance"": 30, ""normalized_l1_distance"": 0.15}}, ""points"": [29, 43, 24], ""scores"": [43, 53]}",qwen2_5_param_count_subset,"{""Hierarchical Team (Low->High->High)"": [29, 43, 28], ""Parallel Team (High+High+Low)"": [20, 60, 20]}","{""Hierarchical Team (Low->High->High)"": {""equilibrium_allocation"": [30, 45, 25], ""l1_distance"": 6, ""normalized_l1_distance"": 0.03}, ""Parallel Team (High+High+Low)"": {""equilibrium_allocation"": [30, 45, 25], ""l1_distance"": 30, ""normalized_l1_distance"": 0.15}}",,,,,,"[""Parallel Team (High+High+Low)"", ""Hierarchical Team (Low->High->High)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215833_032b2a0_dirty,"{""Hierarchical Team (Low->High->High)"": 53, ""Parallel Team (High+High+Low)"": 43}",3168222697,2026-04-11T02:30:03Z,1,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::blotto::1::3168222697,discrete_blotto_v1,Hierarchical Team (Low->High->High)
ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T02:34:11Z,218000,internal_ai_tournament,connect4,[],,"{""invalid_actions"": [], ""turn_count"": 22, ""valid_columns"": [0, 1, 2, 3, 5, 6]}",qwen2_5_param_count_subset,,,,,,,,"[""Parallel Team (High+High+Low)"", ""Hierarchical Team (Low->High->High)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215833_032b2a0_dirty,,643944194,2026-04-11T02:30:33Z,1,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::connect4::1::643944194,gravity_grid_standard_v1,Hierarchical Team (Low->High->High)
ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T02:34:31Z,20000,internal_ai_tournament,blotto,,[],"{""equilibrium_allocation"": [44, 14, 42], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team (Low->Low->High)"": {""equilibrium_allocation"": [44, 14, 42], ""l1_distance"": 40, ""normalized_l1_distance"": 0.2}, ""Parallel Team (High+High+Low)"": {""equilibrium_allocation"": [44, 14, 42], ""l1_distance"": 24, ""normalized_l1_distance"": 0.12}}, ""points"": [36, 11, 34], ""scores"": [36, 45]}",qwen2_5_param_count_subset,"{""Hierarchical Team (Low->Low->High)"": [32, 34, 34], ""Parallel Team (High+High+Low)"": [50, 20, 30]}","{""Hierarchical Team (Low->Low->High)"": {""equilibrium_allocation"": [44, 14, 42], ""l1_distance"": 40, ""normalized_l1_distance"": 0.2}, ""Parallel Team (High+High+Low)"": {""equilibrium_allocation"": [44, 14, 42], ""l1_distance"": 24, ""normalized_l1_distance"": 0.12}}",,,,,,"[""Parallel Team (High+High+Low)"", ""Hierarchical Team (Low->Low->High)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215833_032b2a0_dirty,"{""Hierarchical Team (Low->Low->High)"": 45, ""Parallel Team (High+High+Low)"": 36}",3689226368,2026-04-11T02:34:11Z,1,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::blotto::1::3689226368,discrete_blotto_v1,Hierarchical Team (Low->Low->High)
ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T02:36:01Z,90000,internal_ai_tournament,connect4,[],,"{""invalid_actions"": [], ""turn_count"": 11, ""valid_columns"": [0, 1, 2, 3, 4, 5, 6]}",qwen2_5_param_count_subset,,,,,,,,"[""Parallel Team (High+High+Low)"", ""Hierarchical Team (Low->Low->High)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215833_032b2a0_dirty,,2089360138,2026-04-11T02:34:31Z,1,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::connect4::1::2089360138,gravity_grid_standard_v1,Parallel Team (High+High+Low)
ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T02:36:29Z,28000,internal_ai_tournament,blotto,,[],"{""equilibrium_allocation"": [38, 47, 15], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team (Low->Med->High)"": {""equilibrium_allocation"": [38, 47, 15], ""l1_distance"": 38, ""normalized_l1_distance"": 0.19}, ""Parallel Team (Low+Low+High)"": {""equilibrium_allocation"": [38, 47, 15], ""l1_distance"": 50, ""normalized_l1_distance"": 0.25}}, ""points"": [29, 36, 11], ""scores"": [47, 29]}",qwen2_5_param_count_subset,"{""Hierarchical Team (Low->Med->High)"": [32, 34, 34], ""Parallel Team (Low+Low+High)"": [24, 36, 40]}","{""Hierarchical Team (Low->Med->High)"": {""equilibrium_allocation"": [38, 47, 15], ""l1_distance"": 38, ""normalized_l1_distance"": 0.19}, ""Parallel Team (Low+Low+High)"": {""equilibrium_allocation"": [38, 47, 15], ""l1_distance"": 50, ""normalized_l1_distance"": 0.25}}",,,,,,"[""Parallel Team (Low+Low+High)"", ""Hierarchical Team (Low->Med->High)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215833_032b2a0_dirty,"{""Hierarchical Team (Low->Med->High)"": 29, ""Parallel Team (Low+Low+High)"": 47}",643250054,2026-04-11T02:36:01Z,1,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::blotto::1::643250054,discrete_blotto_v1,Parallel Team (Low+Low+High)
ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T02:41:07Z,278000,internal_ai_tournament,connect4,[],,"{""invalid_actions"": [], ""turn_count"": 24, ""valid_columns"": [0, 1, 4, 5, 6]}",qwen2_5_param_count_subset,,,,,,,,"[""Parallel Team (Low+Low+High)"", ""Hierarchical Team (Low->Med->High)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215833_032b2a0_dirty,,2883872906,2026-04-11T02:36:29Z,1,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::connect4::1::2883872906,gravity_grid_standard_v1,Hierarchical Team (Low->Med->High)
ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T02:41:32Z,25000,internal_ai_tournament,blotto,,[],"{""equilibrium_allocation"": [55, 26, 19], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team (Low->High->High)"": {""equilibrium_allocation"": [55, 26, 19], ""l1_distance"": 16, ""normalized_l1_distance"": 0.08}, ""Parallel Team (Low+Low+High)"": {""equilibrium_allocation"": [55, 26, 19], ""l1_distance"": 32, ""normalized_l1_distance"": 0.16}}, ""points"": [50, 24, 17], ""scores"": [17, 74]}",qwen2_5_param_count_subset,"{""Hierarchical Team (Low->High->High)"": [53, 34, 13], ""Parallel Team (Low+Low+High)"": [39, 30, 31]}","{""Hierarchical Team (Low->High->High)"": {""equilibrium_allocation"": [55, 26, 19], ""l1_distance"": 16, ""normalized_l1_distance"": 0.08}, ""Parallel Team (Low+Low+High)"": {""equilibrium_allocation"": [55, 26, 19], ""l1_distance"": 32, ""normalized_l1_distance"": 0.16}}",,,,,,"[""Parallel Team (Low+Low+High)"", ""Hierarchical Team (Low->High->High)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215833_032b2a0_dirty,"{""Hierarchical Team (Low->High->High)"": 74, ""Parallel Team (Low+Low+High)"": 17}",717912077,2026-04-11T02:41:07Z,1,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::blotto::1::717912077,discrete_blotto_v1,Hierarchical Team (Low->High->High)
ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T02:45:00Z,208000,internal_ai_tournament,connect4,[],,"{""invalid_actions"": [], ""turn_count"": 22, ""valid_columns"": [0, 1, 4, 5, 6]}",qwen2_5_param_count_subset,,,,,,,,"[""Parallel Team (Low+Low+High)"", ""Hierarchical Team (Low->High->High)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215833_032b2a0_dirty,,2796493769,2026-04-11T02:41:32Z,1,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::connect4::1::2796493769,gravity_grid_standard_v1,Hierarchical Team (Low->High->High)
ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T02:45:38Z,38000,internal_ai_tournament,blotto,,"[""Hierarchical Team (Low->Low->High)""]","{""equilibrium_allocation"": [29, 17, 54], ""invalid_actions"": {""Hierarchical Team (Low->Low->High)"": ""allocation_wrong_sum""}, ""nash_distance"": {""Parallel Team (Low+Low+High)"": {""equilibrium_allocation"": [29, 17, 54], ""l1_distance"": 16, ""normalized_l1_distance"": 0.08}}, ""points"": [17, 10, 31], ""scores"": null}",qwen2_5_param_count_subset,"{""Hierarchical Team (Low->Low->High)"": [0, 0, 0], ""Parallel Team (Low+Low+High)"": [25, 25, 50]}","{""Hierarchical Team (Low->Low->High)"": null, ""Parallel Team (Low+Low+High)"": {""equilibrium_allocation"": [29, 17, 54], ""l1_distance"": 16, ""normalized_l1_distance"": 0.08}}",,,,,,"[""Parallel Team (Low+Low+High)"", ""Hierarchical Team (Low->Low->High)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215833_032b2a0_dirty,"{""Hierarchical Team (Low->Low->High)"": 0, ""Parallel Team (Low+Low+High)"": 0}",3910261546,2026-04-11T02:45:00Z,1,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::blotto::1::3910261546,discrete_blotto_v1,TIE
ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T02:48:37Z,179000,internal_ai_tournament,connect4,[],,"{""invalid_actions"": [], ""turn_count"": 23, ""valid_columns"": [0, 1, 5, 6]}",qwen2_5_param_count_subset,,,,,,,,"[""Parallel Team (Low+Low+High)"", ""Hierarchical Team (Low->Low->High)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215833_032b2a0_dirty,,2943387734,2026-04-11T02:45:38Z,1,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::connect4::1::2943387734,gravity_grid_standard_v1,Parallel Team (Low+Low+High)
ollama,multi_agent_llm_game_benchmark_model_scale_subset,2026-04-11T02:49:13Z,36000,internal_ai_tournament,blotto,,[],"{""equilibrium_allocation"": [33, 43, 24], ""invalid_actions"": {}, ""nash_distance"": {""Hierarchical Team (Low->High->High)"": {""equilibrium_allocation"": [33, 43, 24], ""l1_distance"": 24, ""normalized_l1_distance"": 0.12}, ""Hierarchical Team (Low->Med->High)"": {""equilibrium_allocation"": [33, 43, 24], ""l1_distance"": 8, ""normalized_l1_distance"": 0.04}}, ""points"": [28, 36, 20], ""scores"": [56, 28]}",qwen2_5_param_count_subset,"{""Hierarchical Team (Low->High->High)"": [45, 36, 19], ""Hierarchical Team (Low->Med->High)"": [32, 40, 28]}","{""Hierarchical Team (Low->High->High)"": {""equilibrium_allocation"": [33, 43, 24], ""l1_distance"": 24, ""normalized_l1_distance"": 0.12}, ""Hierarchical Team (Low->Med->High)"": {""equilibrium_allocation"": [33, 43, 24], ""l1_distance"": 8, ""normalized_l1_distance"": 0.04}}",,,,,,"[""Hierarchical Team (Low->Med->High)"", ""Hierarchical Team (Low->High->High)""]",structured_reasoning,structured_reasoning_v1,structured_reasoning_v1,game_outcome,run_20260410_215833_032b2a0_dirty,"{""Hierarchical Team (Low->High->High)"": 28, ""Hierarchical Team (Low->Med->High)"": 56}",4178112355,2026-04-11T02:48:37Z,1,run_20260410_215833_032b2a0_dirty::internal_ai_tournament::blotto::1::4178112355,discrete_blotto_v1,Hierarchical Team (Low->Med->High)
